caso_id,cat,outcome_actual,tomo,n_matches,apertura_rel,ventana,len_bloque,idx_actual,var_actual,firma_actual,ctx_actual,idx_A,var_A,firma_A,ctx_A,idx_C,var_C,ctx_C,idx_Cref,var_Cref,firma_Cref,A_distinto,C_distinto,Cref_distinto,ultimo_tiene_firma
344_p1082,A2,abstracto,344,2,488,488-814,814,708,por_ello,False,"Por ello, cabe excluir ese cargo de la procedencia de la extradición,",797,por_lo_expuesto,True,"Por lo expuesto, de conformidad en lo pertinente con lo dictami­",797,por_lo_expuesto,"Por lo expuesto, de conformidad en lo pertinente con lo dictami­",708,por_ello,False,True,True,False,True
344_p1013,A1,otro,344,2,151,151-298,651,181,en_consecuencia,False,"En consecuencia, concluyó en que el acto impugnado resultaba",290,por_ello,True,"Por ello, se declara procedente el recurso extraordinario y se",290,por_ello,"Por ello, se declara procedente el recurso extraordinario y se",290,por_ello,True,True,True,True,True
344_p2513,A3,otro,344,2,722,722-1061,1195,983,por_ello,False,"Por ello, si el legislador hubiese querido incluir otra excepción a",1048,por_todo_lo_exp,True,"Por todo lo expuesto, oída la señora Procuradora Fiscal, se re­",1048,por_todo_lo_exp,"Por todo lo expuesto, oída la señora Procuradora Fiscal, se re­",983,por_ello,False,True,True,False,True
344_p1464,A1,otro,344,3,109,109-467,656,258,en_consecuencia,False,"En consecuencia, la consideración ab initio del a quo, se apartó",458,por_ello,True,"Por ello, se declara procedente el recurso ordinario interpuesto",458,por_ello,"Por ello, se declara procedente el recurso ordinario interpuesto",458,por_ello,True,True,True,True,True
344_p1557,A1,otro,344,3,1151,1151-1838,3031,1569,por_ello,False,"Por ello, el hecho de que el legislador local —a diferencia del nacio­",1830,por_todo_lo_exp,True,"Por todo lo expuesto, y habiendo dictaminado la señora Procura­",1830,por_todo_lo_exp,"Por todo lo expuesto, y habiendo dictaminado la señora Procura­",1569,por_ello,False,True,True,False,True
344_p2441,A1,otro,344,2,158,158-647,703,184,de_conformidad,False,"De conformidad con el trámite previsto por la ley 1565, se dispuso",642,por_ello,True,"Por ello, se desestima la queja. Notifíquese y, oportunamente,",642,por_ello,"Por ello, se desestima la queja. Notifíquese y, oportunamente,",642,por_ello,True,True,True,True,True
344_p2062,A3,otro,344,2,296,296-435,727,340,en_consecuencia,False,"En consecuencia, deben desestimarse los agravios en que se sus­",422,por_ello,True,"Por ello, de conformidad en lo pertinente con lo dictaminado el",422,por_ello,"Por ello, de conformidad en lo pertinente con lo dictaminado el",422,por_ello,True,True,True,True,True
344_p1642,A1,otro,344,2,166,166-383,567,260,en_consecuencia,False,"En consecuencia, el tema a decidir en el presente es el criterio de",370,por_ello,True,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",370,por_ello,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",370,por_ello,True,True,True,True,True
344_p2307,A1,otro,344,1,734,734-1297,1297,1055,en_consecuencia,False,"En consecuencia, resulta acorde a las características de la materia",1055,en_consecuencia,False,"En consecuencia, resulta acorde a las características de la materia",,,,,,,False,sin_match_C,sin_match_Cref,False
344_p1857,A1,otro,344,2,606,606-953,955,831,por_ello,False,"Por ello, la facultad de los jueces locales de denegar el reconoci­",939,por_ello,True,"Por ello, y oída la señora Procuradora Fiscal, se declara proceden­",939,por_ello,"Por ello, y oída la señora Procuradora Fiscal, se declara proceden­",831,por_ello,False,True,True,False,True
344_p1270,A1,otro,344,2,131,131-426,509,277,de_conformidad,False,"De conformidad con ello, quien pretenda la revisión judicial de",421,por_ello,True,"Por ello, se desestima la queja. Notifíquese y, oportunamente,",421,por_ello,"Por ello, se desestima la queja. Notifíquese y, oportunamente,",421,por_ello,True,True,True,True,True
344_p2339,A1,otro,344,2,926,926-1347,1786,1177,en_consecuencia,False,"En consecuencia, admitir el planteo del actor en lo que se refie­",1337,por_ello,True,"Por ello, y concordemente con lo dictaminado por el señor Procu­",1337,por_ello,"Por ello, y concordemente con lo dictaminado por el señor Procu­",1337,por_ello,True,True,True,True,True
344_p2868,A1,otro,344,3,122,122-841,1337,550,en_consecuencia,False,"en consecuencia, ordenó al Instituto de Obra Social de la Provincia de",823,por_ello,True,"Por ello, y habiendo dictaminado el señor Procurador Fiscal, se",823,por_ello,"Por ello, y habiendo dictaminado el señor Procurador Fiscal, se",823,por_ello,True,True,True,True,True
344_p3070,A2,originaria,344,1,80,80-296,296,278,por_ello,False,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",278,por_ello,False,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",,,,278,por_ello,False,False,sin_match_C,False,False
344_p3458,A1,otro,344,3,134,134-413,413,185,por_todo_ello,False,"Por todo ello, concluye que la decisión apelada consagra una in­",401,por_todo_lo_exp,True,"Por todo lo expuesto, de conformidad con lo propiciado por el señor",395,por_ello,"Por ello, con base en circunstancias sustantivas directamente li­",395,por_ello,True,True,True,True,True
344_p3600,A1,otro,344,2,95,95-260,369,142,en_consecuencia,False,"En consecuencia, revocó la sentencia y declaró la nulidad de las",251,por_ello,True,"Por ello, se declara procedente el recurso extraordinario y se",251,por_ello,"Por ello, se declara procedente el recurso extraordinario y se",251,por_ello,True,True,True,True,True
344_p2752,A3,otro,344,1,263,263-487,487,465,por_todo_lo_exp,False,"Por todo lo expuesto, y oído el señor Procurador General subro­",465,por_todo_lo_exp,False,"Por todo lo expuesto, y oído el señor Procurador General subro­",,,,,,,False,sin_match_C,sin_match_Cref,False
344_p3551,A1,otro,344,2,120,120-623,623,203,por_ello,False,"Por ello, solicitaron a la jueza federal que se excluyese a Picetti de",601,por_ello,True,"Por ello, se rechaza el recurso extraordinario y, con el alcance que",601,por_ello,"Por ello, se rechaza el recurso extraordinario y, con el alcance que",203,por_ello,False,True,True,False,True
344_p2647,A1,otro,344,2,129,129-448,448,327,en_consecuencia,False,"En consecuencia, resulta evidente que en el caso no se ha conside­",426,por_ello,True,"Por ello, con el alcance que surge del presente pronunciamiento,",426,por_ello,"Por ello, con el alcance que surge del presente pronunciamiento,",426,por_ello,True,True,True,True,True
344_p3636,A1,otro,344,2,463,463-1144,1781,1084,en_consecuencia,False,"En consecuencia, de acuerdo con lo dispuesto por la ley 24.937 (tex­",1101,por_ello,False,"Por ello, oído el señor Procurador General de la Nación interino,",,,,1101,por_ello,False,True,sin_match_C,True,False
344_p3156,A1,otro,344,3,235,235-2174,2174,970,atento_a,False,"Atento a que, en el recurso extraordinario federal, la defensa de",2150,por_lo_expuesto,True,"Por lo expuesto, el Tribunal resuelve: I) Declarar procedentes los",2150,por_lo_expuesto,"Por lo expuesto, el Tribunal resuelve: I) Declarar procedentes los",2150,por_lo_expuesto,True,True,True,True,True
345_p22,A1,otro,345,2,284,284-466,585,327,por_ello,False,"Por ello, solicita que se haga cesar el estado de incertidumbre,",456,por_ello,True,"Por ello, de conformidad con lo dictaminado por la señora Procura­",456,por_ello,"Por ello, de conformidad con lo dictaminado por la señora Procura­",327,por_ello,False,True,True,False,True
345_p549,A1,otro,345,2,260,260-1140,1140,938,por_ello,False,"Por ello, se tuvo presente que “reglamentar adecuadamente el acceso",1116,por_ello,True,"Por ello, habiendo dictaminado el señor Procurador General de la",1116,por_ello,"Por ello, habiendo dictaminado el señor Procurador General de la",938,por_ello,False,True,True,False,True
345_p358,A1,otro,345,2,120,120-815,815,691,en_consecuencia,False,"En consecuencia, teniendo en cuenta las obligaciones que se de­",783,por_ello,True,"Por ello, habiendo dictaminado el señor Procurador Fiscal y ha­",783,por_ello,"Por ello, habiendo dictaminado el señor Procurador Fiscal y ha­",783,por_ello,True,True,True,True,True
345_p583,A1,otro,345,3,125,125-273,636,142,de_conformidad,False,de conformidad con el art. 2° de la ley 20.396 (art. 3°). Señaló que el,260,por_ello,True,"Por ello, concordemente con lo dictaminado por la señora Procu­",249,por_ello,"Por ello, si bien es cierto que para establecer los límites de la cosa",249,por_ello,True,True,True,True,True
345_p440,A1,otro,345,2,267,267-1463,1463,721,por_ello,False,"por ello, no se verificaba la incompetencia de los tribunales federales",1449,por_ello,True,"Por ello, se desestima la queja. Intímese a la recurrente a que, den­",1449,por_ello,"Por ello, se desestima la queja. Intímese a la recurrente a que, den­",721,por_ello,False,True,True,False,True
345_p76,A3,otro,345,2,48,48-204,204,154,en_consecuencia,False,"En consecuencia, es dable concluir que se encuentran reunidos los",188,por_ello,True,"Por ello, y concordemente con lo dictaminado por la señora Pro­",188,por_ello,"Por ello, y concordemente con lo dictaminado por la señora Pro­",188,por_ello,True,True,True,True,True
345_p37,A1,otro,345,2,115,115-333,494,206,en_consecuencia,False,"En consecuencia, el tema a decidir en el presente es el criterio de",321,por_ello,True,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",321,por_ello,"Por ello, y de conformidad con lo dictaminado por el señor Procu­",321,por_ello,True,True,True,True,True
345_p270,A1,otro,345,4,61,61-234,234,135,en_consecuencia,False,"En consecuencia, y siguiendo el criterio expuesto por esta Corte",219,por_todo_lo_exp,True,"Por todo lo expuesto, habiendo dictaminado el señor Procurador",203,por_ello,"Por ello es razonable sostener una interpretación del artículo 29, in­",203,por_ello,True,True,True,True,True
345_p1342,A1,otro,345,2,58,58-285,285,79,en_consecuencia,False,"en consecuencia, hizo lugar a la acción de amparo y declaró la incons­",270,por_ello,True,"Por ello, de conformidad con lo dictaminado por el señor Procura­",270,por_ello,"Por ello, de conformidad con lo dictaminado por el señor Procura­",270,por_ello,True,True,True,True,True
345_p905,A1,otro,345,3,167,167-635,713,364,en_consecuencia,False,"En consecuencia, la solución de la controversia planteada en autos",629,por_ello,True,"Por ello, oída la señora Procuradora Fiscal, se declara procedente",614,por_todo_ello,Por todo ello es posible sostener que la voluntaria suspensión de,614,por_todo_ello,True,True,True,True,True
345_p1269,A1,otro,345,2,176,176-781,781,437,por_todo_ello,False,"Por todo ello, la sentencia recurrida extiende equivocadamente el",741,por_ello,True,"Por ello, oído el señor Procurador General de la Nación interino,",741,por_ello,"Por ello, oído el señor Procurador General de la Nación interino,",741,por_ello,True,True,True,True,True
345_p1498,A2,originaria,345,1,197,197-853,853,848,por_ello,False,"Por ello, se resuelve: I. Ordenar que durante la tramitación del pro­",848,por_ello,False,"Por ello, se resuelve: I. Ordenar que durante la tramitación del pro­",,,,848,por_ello,False,False,sin_match_C,False,False
345_p1421,A1,otro,345,4,249,249-1434,1434,779,por_lo_expuesto,False,"Por lo expuesto, luego de la ponderación integral de todo lo resuel­",1422,por_ello,True,"Por ello, oído el señor Procurador General de la Nación interino, se",1422,por_ello,"Por ello, oído el señor Procurador General de la Nación interino, se",1422,por_ello,True,True,True,True,True
346_p25,A1,otro,346,3,44,44-306,306,123,en_consecuencia,False,"En consecuencia, expresó que asistía razón al recurrente en cuan­",258,de_conformidad,True,"de conformidad con lo prescripto en la acordada 47/91. Notifíquese y,",252,por_ello,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­",252,por_ello,True,True,True,True,True
346_p432,A1,otro,346,4,63,63-260,260,107,en_consecuencia,False,"En consecuencia, considera que la demandada pretende erigir una",241,por_ello,True,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",241,por_ello,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",241,por_ello,True,True,True,True,True
346_p668,A3,otro,346,2,63,63-270,270,168,de_conformidad,False,"de conformidad con los principios de orden público interno, que sue­",247,por_lo_expuesto,True,"Por lo expuesto, de conformidad en lo pertinente con lo dictamina­",247,por_lo_expuesto,"Por lo expuesto, de conformidad en lo pertinente con lo dictamina­",247,por_lo_expuesto,True,True,True,True,True
346_p407,A1,otro,346,3,173,173-965,965,332,en_consecuencia,False,"En consecuencia, entendió que “…la norma que establece el lími­",943,por_lo_expuesto,True,"Por lo expuesto, el Tribunal resuelve: I) Declarar procedente el",943,por_lo_expuesto,"Por lo expuesto, el Tribunal resuelve: I) Declarar procedente el",943,por_lo_expuesto,True,True,True,True,True
346_p1089,A1,otro,346,4,108,108-754,754,389,en_consecuencia,False,"En consecuencia, la sentencia que se dicte en este pleito no al­",728,por_ello,True,"Por ello, y habiendo dictaminado la señora Procuradora General",728,por_ello,"Por ello, y habiendo dictaminado la señora Procuradora General",728,por_ello,True,True,True,True,True
346_p1015,A1,otro,346,2,137,137-700,916,623,en_consecuencia,False,"En consecuencia, la pretensión impositiva del Fisco local se halla",686,por_ello,True,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",686,por_ello,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",686,por_ello,True,True,True,True,True
346_p1218,A1,otro,346,2,61,61-460,578,322,en_consecuencia,False,"En consecuencia, la alegada improcedencia de la acción por parte",451,por_ello,True,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",451,por_ello,"Por ello, y de conformidad con lo dictaminado por la señora Pro­",451,por_ello,True,True,True,True,True
346_p1471,A1,otro,346,2,80,80-277,492,122,en_consecuencia,False,"En consecuencia, declaró que le correspondía a la actora el cobro de",266,por_todo_lo_exp,True,"Por todo lo expuesto, se declaran procedentes los recursos extraor­",266,por_todo_lo_exp,"Por todo lo expuesto, se declaran procedentes los recursos extraor­",266,por_todo_lo_exp,True,True,True,True,True
346_p1117,A1,otro,346,3,47,47-652,652,236,en_consecuencia,False,"En consecuencia, en virtud de las sucesivas delegaciones realiza­",596,por_ello,True,"Por ello, y de conformidad con lo dictaminado por la señora Procu­",590,en_consecuencia,"En consecuencia, las costas del proceso serán impuestas en el or­",590,en_consecuencia,True,True,True,True,True
347_p302,A1,otro,347,2,42,42-366,366,280,por_ello,False,Por ello y a resultas del rechazo que se adopta también respecto,352,por_ello,True,"Por ello, de conformidad en lo pertinente con lo dictaminado por",352,por_ello,"Por ello, de conformidad en lo pertinente con lo dictaminado por",280,por_ello,False,True,True,False,True
347_p109,A3,otro,347,2,,0-282,282,113,en_consecuencia,False,En consecuencia resolvió que no había mérito para revocar el,238,por_ello,False,"Por ello, para la Corte la sentencia estaba desprovista de apoyo",,,,238,por_ello,False,True,sin_match_C,True,False
347_p178,A1,otro,347,4,226,226-1228,1370,573,en_consecuencia,False,"En consecuencia, en virtud de los fundamentos y las conclusiones",1209,por_ello,True,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Lilia­",1209,por_ello,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Lilia­",1057,por_ello,False,True,True,True,True
347_p579,A3,otro,347,2,71,71-489,489,357,en_consecuencia,False,"en consecuencia, confirmar la desestimación del ajuste de la AFIP que",466,por_ello,True,"Por ello, de conformidad con lo dictaminado por la señora Procura­",466,por_ello,"Por ello, de conformidad con lo dictaminado por la señora Procura­",466,por_ello,True,True,True,True,True
347_p959,A1,otro,347,2,23,23-390,390,200,en_consecuencia,False,"En consecuencia, la alegada improcedencia formal de la acción",367,por_ello,True,"Por ello, y oída la señora Procuradora Fiscal, se decide: Hacer lu­",367,por_ello,"Por ello, y oída la señora Procuradora Fiscal, se decide: Hacer lu­",367,por_ello,True,True,True,True,True
347_p329,A1,otro,347,1,64,64-334,334,213,por_ello,False,por ello que la admisibilidad del recurso extraordinario interpuesto se,213,por_ello,False,por ello que la admisibilidad del recurso extraordinario interpuesto se,,,,213,por_ello,False,False,sin_match_C,False,False
347_p802,A1,otro,347,2,74,74-345,345,253,en_consecuencia,False,"en consecuencia, jueces últimos respecto de las vías de acceso a sus",323,por_ello,True,"Por ello, y de conformidad con las conclusiones de la señora Pro­",323,por_ello,"Por ello, y de conformidad con las conclusiones de la señora Pro­",323,por_ello,True,True,True,True,True
347_p321,A1,otro,347,2,35,35-227,227,46,en_consecuencia,False,"En consecuencia, pide que se declare la nulidad absoluta e insanable",214,por_ello,True,"Por ello, se resuelve rechazar in limine la demanda promovida por",214,por_ello,"Por ello, se resuelve rechazar in limine la demanda promovida por",214,por_ello,True,True,True,True,True
347_p721,A1,otro,347,2,35,35-232,332,138,por_ello,False,"Por ello, cabía concluir en que la parte actora había tenido oportu­",221,por_ello,True,"Por ello, se hace lugar a la queja, se declara procedente el recur­",221,por_ello,"Por ello, se hace lugar a la queja, se declara procedente el recur­",138,por_ello,False,True,True,False,True
347_p673,A1,otro,347,2,25,25-422,422,122,en_consecuencia,False,"En consecuencia, más allá de la solución que en definitiva quepa",397,por_ello,True,"Por ello, se resuelve: 1) rechazar el recurso extraordinario del",397,por_ello,"Por ello, se resuelve: 1) rechazar el recurso extraordinario del",397,por_ello,True,True,True,True,True
347_p128,A1,otro,347,6,266,266-1862,1909,853,de_conformidad,False,de conformidad con lo informado a fs. 1760; ver también sentencia del,1847,por_ello,True,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Flo­",1847,por_ello,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Flo­",1752,por_ello,False,True,True,True,True
347_p1990,A2,procedente,347,1,202,202-214,214,211,por_ello,False,"Por ello, se declara procedente el recurso extraordinario y se revo­",211,por_ello,False,"Por ello, se declara procedente el recurso extraordinario y se revo­",,,,211,por_ello,False,False,sin_match_C,False,False
347_p1327,A1,otro,347,2,97,97-470,527,421,por_todo_ello,False,"Por todo ello, corresponde incluir en el haber mensual con carác­",460,por_ello,True,"Por ello, de conformidad con lo dictaminado por la señora Procura­",460,por_ello,"Por ello, de conformidad con lo dictaminado por la señora Procura­",460,por_ello,True,True,True,True,True
347_p1632,A1,otro,347,2,60,60-285,431,149,en_consecuencia,False,"En consecuencia, consideró que la actitud del fisco imposibilitó a",271,por_ello,True,"Por ello, se hace lugar a la queja, se declara procedente el recurso",271,por_ello,"Por ello, se hace lugar a la queja, se declara procedente el recurso",271,por_ello,True,True,True,True,True
347_p2002,A2,inadmisible_280,347,2,44,44-226,486,168,en_consecuencia,False,"En consecuencia, resulta evidente que, al examinar el mérito de la",213,por_ello,True,"Por ello, de conformidad con lo dictaminado por la señora Procu­",213,por_ello,"Por ello, de conformidad con lo dictaminado por la señora Procu­",213,por_ello,True,True,True,True,True
347_p1230,A1,otro,347,2,14,14-135,155,28,de_conformidad,False,de conformidad con lo indicado por su médica tratante.,127,por_ello,True,"Por ello, se hace lugar a la queja, se declara procedente el recurso",127,por_ello,"Por ello, se hace lugar a la queja, se declara procedente el recurso",127,por_ello,True,True,True,True,True
347_p2115,A1,otro,347,2,257,257-804,1197,639,de_conformidad,False,de conformidad con la legislación nacional y en forma apropiada a las,796,por_ello,True,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­",796,por_ello,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­",796,por_ello,True,True,True,True,True
347_p1891,A1,otro,347,2,542,542-938,1645,857,en_consecuencia,False,"En consecuencia, la conformación de los convoyes pueden mutar a",919,por_ello,True,"Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace",919,por_ello,"Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace",919,por_ello,True,True,True,True,True
347_p1288,A1,otro,347,2,108,108-696,1010,141,en_consecuencia,False,"En consecuencia, sostuvo que la derogación de las limitaciones al",684,por_ello,True,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­",684,por_ello,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­",684,por_ello,True,True,True,True,True
347_p1963,A1,otro,347,2,121,121-1097,1097,191,en_consecuencia,False,"en consecuencia, el órgano juzgador quedó integrado por los jurados",977,por_ello,True,"Por ello, oído el señor Procurador General de la Nación interino,",977,por_ello,"Por ello, oído el señor Procurador General de la Nación interino,",977,por_ello,True,True,True,True,True
347_p1807,A3,otro,347,2,44,44-171,191,67,de_conformidad,False,de conformidad con lo normado en los arts. 78 y 84 del Código Pro­,163,por_ello,True,"Por ello, se hace lugar a la queja, se declara procedente el recurso",163,por_ello,"Por ello, se hace lugar a la queja, se declara procedente el recurso",163,por_ello,True,True,True,True,True
347_p1434,A1,otro,347,2,128,128-478,478,339,por_ello,False,"Por ello, las competencias que se le asignen por ley, así como las",459,por_ello,True,"Por ello, el Tribunal resuelve: declarar la invalidez constitucional",459,por_ello,"Por ello, el Tribunal resuelve: declarar la invalidez constitucional",339,por_ello,False,True,True,False,True
347_p2025,A1,otro,347,3,163,163-569,589,414,por_ello,False,"Por ello, todo recurso extraordinario federal debe demostrar, con",558,por_ello,True,"Por ello, se desestima la queja. Intímese a la parte recurrente a",558,por_ello,"Por ello, se desestima la queja. Intímese a la parte recurrente a",414,por_ello,False,True,True,False,True
348_p189,A1,otro,348,2,284,284-1203,2321,1113,por_ello,False,"Por ello, una ley en sentido formal, que no pone en ejercicio fa­",1186,por_ello,True,"Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace",1186,por_ello,"Por ello, habiendo dictaminado el señor Procurador Fiscal, se hace",1113,por_ello,False,True,True,False,True
348_p813,A1,otro,348,2,125,125-271,309,172,de_conformidad,False,De conformidad con esa opinión el Tribunal declaró a fs. 20 su com­,257,por_ello,True,"Por ello, se resuelve: Rechazar la demanda promovida por el Es­",257,por_ello,"Por ello, se resuelve: Rechazar la demanda promovida por el Es­",257,por_ello,True,True,True,True,True
348_p611,A1,otro,348,2,183,183-968,968,635,por_todo_ello,False,"Por todo ello, habiéndose concedido correctamente el remedio ex­",951,por_ello,True,"Por ello, habiendo dictaminado el señor Procurador General de la",951,por_ello,"Por ello, habiendo dictaminado el señor Procurador General de la",951,por_ello,True,True,True,True,True
348_p1357,A1,otro,348,2,203,203-783,808,563,por_ello,False,"Por ello, cualquier restricción a la libertad antes de la condena no",769,por_ello,True,"Por ello, con el alcance indicado, se hace lugar a la queja, se",769,por_ello,"Por ello, con el alcance indicado, se hace lugar a la queja, se",563,por_ello,False,True,True,False,True
348_p419,A1,otro,348,2,38,38-369,552,79,por_ello,False,"Por ello, objeta que la demandada le exija el cobro de regalías por",354,por_ello,True,"Por ello, y de conformidad con lo dictaminado por la señora Procu­",354,por_ello,"Por ello, y de conformidad con lo dictaminado por la señora Procu­",79,por_ello,False,True,True,False,True
348_p841,A1,otro,348,3,256,256-1464,1464,536,en_consecuencia,False,"En consecuencia, afirmó que las disposiciones normativas impug­",1433,de_conformidad,True,de conformidad con lo dispuesto por el artículo 21 del Código Proce­,1432,por_ello,"Por ello, habiendo dictaminado la señora Procuradora Fiscal: I)",1432,por_ello,True,True,True,True,True
348_p405,A1,otro,348,3,87,87-463,562,308,en_consecuencia,False,"En consecuencia, las cuestiones propuestas han quedado ceñidas",450,por_ello,True,"Por ello, y habiendo dictaminado la señora Procuradora Fiscal,",423,en_consecuencia,"En consecuencia, esta Corte debe decidir la presente causa que ha sido",423,en_consecuencia,True,True,True,True,True
348_p1435,A1,otro,348,3,191,191-516,516,264,en_consecuencia,False,"En consecuencia, el crédito del actor debe ser liquidado y percibi­",470,por_ello,True,"Por ello, oída la señora Procuradora Fiscal, por mayoría, se hace",446,en_consecuencia,"En consecuencia, concluyen en que resulta improcedente la inclu­",446,en_consecuencia,True,True,True,True,True
348_p461,A1,otro,348,4,79,79-472,472,162,en_consecuencia,False,"En consecuencia, alega que al haber cumplido con las obligaciones",456,por_ello,True,"Por ello, de conformidad con lo dictaminado por la señora Procura­",456,por_ello,"Por ello, de conformidad con lo dictaminado por la señora Procura­",456,por_ello,True,True,True,True,True
348_p1104,A1,otro,348,2,37,37-174,174,110,de_conformidad,False,"de conformidad con la doctrina de este Tribunal, cuando la resolución",156,por_ello,True,"Por ello, se hace lugar a la queja, se declara procedente el recurso",156,por_ello,"Por ello, se hace lugar a la queja, se declara procedente el recurso",156,por_ello,True,True,True,True,True
348_p708,A3,otro,348,1,53,53-141,286,136,por_ello,False,"Por ello, se resuelve: 1.- Rechazar la medida solicitada por la Aso­",136,por_ello,False,"Por ello, se resuelve: 1.- Rechazar la medida solicitada por la Aso­",,,,136,por_ello,False,False,sin_match_C,False,False
348_p983,A1,otro,348,5,111,111-1346,1779,493,en_consecuencia,False,"En consecuencia, ordenó: (i) el cese inmediato de los efectos de los",1316,por_ello,True,"Por ello, se resuelve:",1316,por_ello,"Por ello, se resuelve:",1316,por_ello,True,True,True,True,True
348_p821,A1,otro,348,2,110,110-507,507,446,en_consecuencia,False,"En consecuencia, el modo en que el recurrente Pastor y quienes lo",488,por_ello,True,"Por ello, y habiendo dictaminado el señor Procurador Fiscal, se",488,por_ello,"Por ello, y habiendo dictaminado el señor Procurador Fiscal, se",488,por_ello,True,True,True,True,True
348_p83,A1,otro,348,2,,0-232,232,125,en_consecuencia,False,"En consecuencia, corresponde dejar sin efecto lo decidido por la",210,por_ello,True,"Por ello,",210,por_ello,"Por ello,",210,por_ello,True,True,True,True,True
349_p34,A1,otro,349,2,20,20-237,237,34,por_ello,False,"por ello, la ausencia de un acuerdo genuino sobre los motivos que guían",217,por_ello,True,"Por ello, y de acuerdo con lo dictaminado por el señor Procu­",217,por_ello,"Por ello, y de acuerdo con lo dictaminado por el señor Procu­",34,por_ello,False,True,True,False,True
349_p166,A1,otro,349,2,338,338-887,1344,395,por_ello,False,por ello implican una vulneración (explícita ni elíptica) de la Consti­,876,por_ello,True,"Por ello, el Tribunal resuelve: I) Tener por desistido el recurso ex­",876,por_ello,"Por ello, el Tribunal resuelve: I) Tener por desistido el recurso ex­",395,por_ello,False,True,True,False,True
