caso_id_canonico,source_file,a0,k0_rel,k0_abs,clase,rama,guard_fuente,n_anclas_pre,n_anclas_post,k_propio_rel,span_pre_apertura,wc_primer_span,n_spans,wc_epilogo_total,primera_linea,k_post_rel,clase_post,rama_post,guard_fuente_post,primera_linea_post
346_p970,LibroVol346-2.md,ok,1426,9305,recurso_narrativo,Recurso,propia,0,11,150,0,147,11,3426,recurso extraordinario que luego de diversas vicisitudes procesales,1426,recurso_narrativo,Recurso,propia,recurso extraordinario que luego de diversas vicisitudes procesales
346_p1015,LibroVol346-2.md,ok,908,10578,pie_genuino,Parte actora,propia,0,8,137,0,95,1,95,"Parte actora: Asociación de Bancos Argentinos (ADEBA), Banco de Valores S.A. y",908,pie_genuino,Parte actora,propia,"Parte actora: Asociación de Bancos Argentinos (ADEBA), Banco de Valores S.A. y"
346_p1089,LibroVol346-2.md,ok,746,13170,pie_genuino,Parte actora,propia,0,6,108,0,80,1,80,"Parte actora: Administración de Parques Nacionales, representada por los doctores",746,pie_genuino,Parte actora,propia,"Parte actora: Administración de Parques Nacionales, representada por los doctores"
346_p1117,LibroVol346-2.md,ok,608,14126,pie_genuino,Parte actora,propia,0,4,47,0,120,2,348,"Parte actora: Fisco Nacional –Administración Federal de Ingresos Públicos-, repre­",608,pie_genuino,Parte actora,propia,"Parte actora: Fisco Nacional –Administración Federal de Ingresos Públicos-, repre­"
346_p1159,LibroVol346-2.md,ok,513,15657,recurso_narrativo,Recurso,propia,0,5,37,0,78,5,1011,"recurso judicial interpuesto y, en consecuencia, declaró nulas de nuli­",513,recurso_narrativo,Recurso,propia,"recurso judicial interpuesto y, en consecuencia, declaró nulas de nuli­"
346_p1175,LibroVol346-2.md,ok,178,15961,pie_genuino,Recurso,propia,0,6,50,0,81,1,81,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte",178,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dirección Nacional de Migraciones, parte"
346_p1180,LibroVol346-2.md,ok,525,16495,pie_genuino,Parte actora,propia,0,3,40,0,69,1,69,"Parte actora: Estado Nacional - Ministerio de Economía y Finanzas Públicas, repre­",525,pie_genuino,Parte actora,propia,"Parte actora: Estado Nacional - Ministerio de Economía y Finanzas Públicas, repre­"
346_p1218,LibroVol346-2.md,ok,574,17951,rotulo_pie,Nombre del,propia,0,7,61,0,37,1,37,Nombre del actor: So Energy Argentina S.A.,574,rotulo_pie,Nombre del,propia,Nombre del actor: So Energy Argentina S.A.
346_p1257,LibroVol346-2.md,ok,572,19408,pie_genuino,Recurso,propia,0,3,136,0,53,2,113,Recurso extraordinario interpuesto por la Asociación Comunitaria “La Ma­,572,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Asociación Comunitaria “La Ma­
346_p1280,LibroVol346-2.md,ok,599,20338,pie_genuino,Recurso,propia,0,2,119,0,35,2,102,"Recurso de queja interpuesto por M. I. V. M., H. I. V. M. y P. I. V. M., por derecho pro­",599,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por M. I. V. M., H. I. V. M. y P. I. V. M., por derecho pro­"
346_p1316,LibroVol346-2.md,ok,879,22011,pie_genuino,Parte actora,propia,0,11,63,0,45,1,45,"Parte actora: Transportes Don Otto S.A., representada por el Dr. Rodrigo Lema, con",879,pie_genuino,Parte actora,propia,"Parte actora: Transportes Don Otto S.A., representada por el Dr. Rodrigo Lema, con"
346_p1355,LibroVol346-2.md,ok,225,22832,pie_genuino,Parte actora,propia,0,8,54,0,15,2,32,"Parte actora: Indupoles Argentina S.A., representada por el Dr. José María Sferco",225,pie_genuino,Parte actora,propia,"Parte actora: Indupoles Argentina S.A., representada por el Dr. José María Sferco"
346_p1361,LibroVol346-2.md,ok,634,23474,pie_genuino,Parte actora,propia,0,7,30,0,31,1,31,"Parte actora: Municipalidad de La Rioja, representada por Alberto Nicolás Paredes",634,pie_genuino,Parte actora,propia,"Parte actora: Municipalidad de La Rioja, representada por Alberto Nicolás Paredes"
346_p1379,LibroVol346-2.md,ok,304,23883,pie_genuino,Recurso,propia,0,3,36,0,36,1,36,"Recurso ordinario de apelación interpuesto por Francisco Facundo Jones Huala, asis­",304,pie_genuino,Recurso,propia,"Recurso ordinario de apelación interpuesto por Francisco Facundo Jones Huala, asis­"
346_p1387,LibroVol346-2.md,ok,693,24580,pie_genuino,Parte actora,propia,0,2,127,0,45,1,45,"Parte actora: Provincia de La Pampa, representada por Carlos Alberto Verna, Go­",693,pie_genuino,Parte actora,propia,"Parte actora: Provincia de La Pampa, representada por Carlos Alberto Verna, Go­"
346_p1405,LibroVol346-2.md,ok,353,24937,pie_genuino,Recurso,propia,0,6,66,0,49,1,49,"Recurso de queja interpuesto por Ermindo Edgardo Marcelo Llanos, actuando en",353,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Ermindo Edgardo Marcelo Llanos, actuando en"
346_p1426,LibroVol346-2.md,ok,530,25901,rotulo_pie,Parte actora,propia,0,7,160,0,10,8,2281,"parte actora, fue denegado. Ello motivó la presentación directa ante",530,rotulo_pie,Parte actora,propia,"parte actora, fue denegado. Ello motivó la presentación directa ante"
346_p1448,LibroVol346-2.md,ok,261,26480,pie_genuino,Parte actora,propia,0,3,62,0,69,1,69,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representado por los Dres.",261,pie_genuino,Parte actora,propia,"Parte actora: Gobierno de la Ciudad de Buenos Aires, representado por los Dres."
346_p1483,LibroVol346-2.md,ok,211,27729,pie_genuino,Recurso,propia,0,6,64,0,70,1,70,"Recursos de queja interpuestos por Montagne Outdoors S.A., representada por el Dr.",211,pie_genuino,Recurso,propia,"Recursos de queja interpuestos por Montagne Outdoors S.A., representada por el Dr."
346_p1501,LibroVol346-2.md,ok,555,28768,pie_genuino,Recurso,propia,0,3,45,0,57,1,57,"Recurso de queja interpuesto por Santos Clemente Vera, asistido por el Dr. José Hum­",555,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Santos Clemente Vera, asistido por el Dr. José Hum­"
346_p1552,LibroVol346-2.md,ok,263,30407,pie_genuino,Recurso,mixta,1,6,38,0,51,1,51,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., citada en garan­",263,pie_genuino,Recurso,mixta,"Recurso de queja interpuesto por Federación Patronal Seguros S.A., citada en garan­"
347_p18,LibroVol347-1.md,ok,693,1393,pie_genuino,Recurso,propia,0,6,55,0,48,2,159,"Recurso de queja interpuesto por los señores Carlos Rodolfo y José Eliseo Mercau,",693,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por los señores Carlos Rodolfo y José Eliseo Mercau,"
347_p43,LibroVol347-1.md,ok,289,1960,pie_genuino,Recurso,propia,0,12,64,0,38,1,38,"Recurso de queja interpuesto por el Dr. Andrés Favio Gil Domínguez, letrado en cau­",289,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Andrés Favio Gil Domínguez, letrado en cau­"
347_p69,LibroVol347-1.md,ok,151,2804,pie_genuino,Recurso,propia,0,2,34,0,60,1,60,"Recurso de queja interpuesto por María Elena Jesús Dios, asistida por el Dr. Mario",151,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por María Elena Jesús Dios, asistida por el Dr. Mario"
347_p100,LibroVol347-1.md,ok,149,4014,recurso_narrativo,Recurso,propia,0,1,50,0,64,3,485,recurso extraordinario y se deja sin efecto la sentencia apelada con el,149,recurso_narrativo,Recurso,propia,recurso extraordinario y se deja sin efecto la sentencia apelada con el
347_p105,LibroVol347-1.md,ok,125,4156,pie_genuino,Recurso,propia,0,3,38,0,42,1,42,"Recurso de queja interpuesto por la actora, M. E. L., representada por el Dr. Martín",125,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la actora, M. E. L., representada por el Dr. Martín"
347_p229,LibroVol347-1.md,ok,330,9178,pie_genuino,Recurso,propia,0,3,37,0,66,1,66,"Recurso ordinario interpuesto por el Dr. Sergio Néstor Mola, Fiscal General Adjunto",330,pie_genuino,Recurso,propia,"Recurso ordinario interpuesto por el Dr. Sergio Néstor Mola, Fiscal General Adjunto"
347_p237,LibroVol347-1.md,ok,305,9489,recurso_narrativo,Recurso,propia,0,4,62,0,186,2,213,"recurso extraordinario federal, ello no implica relevar a los superiores",305,recurso_narrativo,Recurso,propia,"recurso extraordinario federal, ello no implica relevar a los superiores"
347_p273,LibroVol347-1.md,ok,731,11296,pie_genuino,Recurso,propia,0,3,45,0,24,2,98,"Recurso extraordinario interpuesto por el Fisco Nacional –AFIP-DGI-, representado",731,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por el Fisco Nacional –AFIP-DGI-, representado"
347_p302,LibroVol347-1.md,ok,363,12127,pie_genuino,Recurso,propia,0,3,42,0,39,1,39,Recurso ordinario de apelación interpuesto por Damián Carlos Biondi y Carolina Ce­,363,pie_genuino,Recurso,propia,Recurso ordinario de apelación interpuesto por Damián Carlos Biondi y Carolina Ce­
347_p329,LibroVol347-1.md,ok,314,13087,recurso_narrativo,Recurso,propia,0,1,64,0,85,2,137,recurso de queja interpuesto. Teniendo en cuenta el modo en que,314,recurso_narrativo,Recurso,propia,recurso de queja interpuesto. Teniendo en cuenta el modo en que
347_p347,LibroVol347-1.md,ok,177,13605,pie_genuino,Recurso,propia,0,6,35,0,29,2,43,"Recurso de queja interpuesto por Asociart S.A. ART, representada por el Dr. Juan",177,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Asociart S.A. ART, representada por el Dr. Juan"
347_p368,LibroVol347-1.md,ok,253,14460,pie_genuino,Parte actora,propia,0,6,54,0,35,2,160,"Parte actora: Nueva Chevallier S.A., representada por el doctor Román Alberto Uez,",253,pie_genuino,Parte actora,propia,"Parte actora: Nueva Chevallier S.A., representada por el doctor Román Alberto Uez,"
347_p400,LibroVol347-1.md,ok,371,15810,pie_genuino,Recurso,propia,0,9,44,0,70,2,71,Recurso de queja interpuesto por Petersen Thiele y Cruz S.A. de Construcciones y,371,pie_genuino,Recurso,propia,Recurso de queja interpuesto por Petersen Thiele y Cruz S.A. de Construcciones y
347_p441,LibroVol347-1.md,ok,698,17714,pie_genuino,Recurso,propia,0,6,126,0,67,1,67,"Recurso de queja Interpuesto Por M. A. J., Representada por el Dr. Luis Virgilio Sán­",698,pie_genuino,Recurso,propia,"Recurso de queja Interpuesto Por M. A. J., Representada por el Dr. Luis Virgilio Sán­"
347_p474,LibroVol347-1.md,ok,842,19133,recurso_narrativo,Recurso,propia,0,5,56,0,51,2,102,recurso extraordinario con el alcance precisado y se deja sin efecto la,842,recurso_narrativo,Recurso,propia,recurso extraordinario con el alcance precisado y se deja sin efecto la
347_p520,LibroVol347-1.md,ok,264,20369,recurso_narrativo,Recurso,propia,0,1,77,0,155,5,1690,recursos en los términos del último párrafo del apartado c del artículo,264,recurso_narrativo,Recurso,propia,recursos en los términos del último párrafo del apartado c del artículo
347_p540,LibroVol347-1.md,ok,154,21043,pie_genuino,Recurso,propia,0,3,39,0,55,2,164,"Recurso de queja interpuesto por Antonia Ester Balsells, actora, por sí y en represen­",154,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Antonia Ester Balsells, actora, por sí y en represen­"
347_p572,LibroVol347-1.md,ok,282,22363,pie_genuino,Recurso,propia,0,8,35,0,53,1,53,"Recurso de queja interpuesto por Héctor Gerónimo Di Siervi y Juan Carlos Irazábal,",282,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Héctor Gerónimo Di Siervi y Juan Carlos Irazábal,"
347_p579,LibroVol347-1.md,ok,475,22843,pie_genuino,Recurso,propia,0,4,71,0,49,3,50,"Recurso de queja interpuesto por el Fisco Nacional (AFIP-DGI), representado por la",475,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fisco Nacional (AFIP-DGI), representado por la"
347_p614,LibroVol347-1.md,ok,246,23929,pie_genuino,Recurso,propia,0,5,65,0,65,1,65,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos -,246,pie_genuino,Recurso,propia,Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos -
347_p621,LibroVol347-1.md,ok,288,24224,pie_genuino,Parte actora,propia,0,2,46,0,43,1,43,"Parte actora: Correo Oficial de la República Argentina S.A., representada por los",288,pie_genuino,Parte actora,propia,"Parte actora: Correo Oficial de la República Argentina S.A., representada por los"
347_p640,LibroVol347-1.md,ok,461,25130,pie_genuino,Recurso,propia,0,8,59,0,57,1,57,"Recurso de queja interpuesto por Jonathan David Rodríguez, parte actora, patrocina­",461,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Jonathan David Rodríguez, parte actora, patrocina­"
347_p688,LibroVol347-1.md,ok,744,27250,recurso_narrativo,Recurso,propia,0,4,170,0,245,9,2536,"recurso de inconstitucionalidad, que fue rechazado por la Sala Prime­",744,recurso_narrativo,Recurso,propia,"recurso de inconstitucionalidad, que fue rechazado por la Sala Prime­"
347_p721,LibroVol347-1.md,ok,328,28134,pie_genuino,Recurso,propia,0,7,35,0,44,1,44,"Recurso de queja interpuesto por Noelia Griselda Brito de los Ríos y otros, parte acto­",328,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Noelia Griselda Brito de los Ríos y otros, parte acto­"
347_p759,LibroVol347-1.md,ok,344,29609,pie_genuino,Recurso,propia,0,9,46,0,49,1,49,"Recurso de queja interpuesto por Claudia Fernanda Gil Lozano, la actora, con el pa­",344,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Claudia Fernanda Gil Lozano, la actora, con el pa­"
347_p785,LibroVol347-1.md,ok,184,30426,pie_genuino,Recurso,propia,0,3,38,0,46,1,46,"Recurso de queja interpuesto por el Dr. Mario A. Villar, Fiscal General ante la Cáma­",184,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Mario A. Villar, Fiscal General ante la Cáma­"
347_p802,LibroVol347-1.md,ok,54,30953,recurso_narrativo,Recurso,solo_pre_apertura,1,0,74,1,64,5,343,RECURSO EXTRAORDINARIO,314,recurso_narrativo,Recurso,mixta,"recurso local, incompatible con el adecuado servicio de justicia y con"
347_p843,LibroVol347-1.md,ok,486,32948,pie_genuino,Recurso,propia,0,13,70,0,54,1,54,"Recurso de queja interpuesto por Rubén Darío Ordoñez, asistido por el Dr. César",486,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Rubén Darío Ordoñez, asistido por el Dr. César"
347_p863,LibroVol347-1.md,ok,206,33432,recurso_narrativo,Recurso,solo_pre_apertura,1,0,82,0,249,8,2742,"recurso de casación en el que, entre otros agravios, criticó la funda­",206,recurso_narrativo,Recurso,solo_pre_apertura,"recurso de casación en el que, entre otros agravios, criticó la funda­"
347_p876,LibroVol347-1.md,ok,145,33890,pie_genuino,Recurso,propia,0,6,39,0,58,1,58,"Recurso de queja interpuesto por Swiss Medical ART S.A., parte demandada repre­",145,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Swiss Medical ART S.A., parte demandada repre­"
347_p880,LibroVol347-1.md,ok,480,34376,pie_genuino,Recurso,propia,0,6,86,0,33,2,65,"Recurso extraordinario interpuesto por Claudio Marcelo Baz Barboza, representado",480,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Claudio Marcelo Baz Barboza, representado"
347_p917,LibroVol347-1.md,ok,174,35462,recurso_narrativo,Recurso,propia,0,6,58,0,12,5,1036,recurso alguno contra el acto de expulsión. No analizó el planteo del,174,recurso_narrativo,Recurso,propia,recurso alguno contra el acto de expulsión. No analizó el planteo del
347_p924,LibroVol347-1.md,ok,442,36013,pie_genuino,Recurso,propia,0,2,68,0,76,1,76,"Recurso de queja interpuesto por M. B. P., representada por las Dras. Araceli Marga­",442,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por M. B. P., representada por las Dras. Araceli Marga­"
347_p936,LibroVol347-1.md,ok,279,36303,rotulo_pie,Tribunal de origen,propia,0,9,45,0,22,2,70,"tribunal de origen para que, por quien corresponda, se dicte un nuevo",279,rotulo_pie,Tribunal de origen,propia,"tribunal de origen para que, por quien corresponda, se dicte un nuevo"
347_p943,LibroVol347-1.md,ok,116,36427,recurso_narrativo,Recurso,propia,0,1,37,0,55,2,81,recurso extraordinario y se deja sin efecto la sentencia apelada. Vuel­,116,recurso_narrativo,Recurso,propia,recurso extraordinario y se deja sin efecto la sentencia apelada. Vuel­
347_p1001,LibroVol347-1.md,ok,455,38988,pie_genuino,Recurso,propia,0,7,62,0,48,1,48,"Recurso de queja interpuesto por Javier Ignacio Lorenzutti, Fiscal General ante la",455,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Javier Ignacio Lorenzutti, Fiscal General ante la"
347_p1031,LibroVol347-1.md,ok,577,40254,pie_genuino,Recurso,propia,0,9,143,0,44,1,44,"Recurso extraordinario interpuesto por J.L.L., actora, representada por el Dr. Edgar­",577,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por J.L.L., actora, representada por el Dr. Edgar­"
347_p1061,LibroVol347-1.md,ok,802,41636,pie_genuino,Recurso,propia,0,6,89,0,52,1,52,"Recurso de queja interpuesto por el Dr. Joaquín De Rosas, Fiscal de Estado de la",802,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Dr. Joaquín De Rosas, Fiscal de Estado de la"
347_p1084,LibroVol347-1.md,ok,1725,43456,pie_genuino,Recurso,propia,0,10,217,0,51,1,51,"Recurso de queja interpuesto por la Provincia de Tucumán, parte demandada repre­",1725,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Provincia de Tucumán, parte demandada repre­"
347_p1134,LibroVol347-1.md,ok,114,43790,pie_genuino,Recurso,propia,0,4,32,0,43,1,43,"Recurso de queja interpuesto por P. J. G. actor, con el patrocinio letrado de la Dra.",114,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por P. J. G. actor, con el patrocinio letrado de la Dra."
347_p1151,LibroVol347-1.md,ok,565,44895,pie_genuino,Recurso,propia,0,3,64,0,44,1,44,"Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos,",565,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos,"
347_p1166,LibroVol347-1.md,ok,411,45311,pie_genuino,Recurso,propia,0,3,65,0,363,1,363,Recurso extraordinario interpuesto por el Estado Nacional – Ministerio de Economía,411,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por el Estado Nacional – Ministerio de Economía
347_p1201,LibroVol347-2.md,ok,345,1293,pie_genuino,Recurso,propia,0,3,40,0,63,2,80,"Recurso extraordinario interpuesto por C. L., parte actora, representado por el Dr.",345,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por C. L., parte actora, representado por el Dr."
347_p1254,LibroVol347-2.md,ok,166,3160,rotulo_pie,Tribunal de origen,propia,0,5,36,0,4,2,50,"tribunal de origen, archívese.",166,rotulo_pie,Tribunal de origen,propia,"tribunal de origen, archívese."
347_p1288,LibroVol347-2.md,ok,161,4481,rotulo_pie,Profesionales,mixta,1,1,108,0,140,23,7553,profesionales relativos a entes domiciliados en la Provincia de Buenos,161,rotulo_pie,Profesionales,mixta,profesionales relativos a entes domiciliados en la Provincia de Buenos
347_p1327,LibroVol347-2.md,ok,513,6393,pie_genuino,Recurso,propia,0,7,83,0,106,1,106,Recurso extraordinario interpuesto por el Estado Nacional – M° Seguridad (Policía,513,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por el Estado Nacional – M° Seguridad (Policía
347_p1386,LibroVol347-2.md,ok,352,8477,recurso_narrativo,Recurso,propia,0,1,38,0,44,2,105,recurso extraordinario interpuesto y se deja sin efecto la sentencia,352,recurso_narrativo,Recurso,propia,recurso extraordinario interpuesto y se deja sin efecto la sentencia
347_p1403,LibroVol347-2.md,ok,1182,9950,recurso_narrativo,Recurso,propia,0,10,177,0,69,2,188,recursos extraordinarios y se revoca la sentencia apelada con el,1182,recurso_narrativo,Recurso,propia,recursos extraordinarios y se revoca la sentencia apelada con el
347_p1434,LibroVol347-2.md,ok,472,10447,pie_genuino,Recurso,propia,0,4,128,0,55,1,55,"Recurso extraordinario interpuesto por Luis Gustavo Chacón, asistido por la Dra.",472,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por Luis Gustavo Chacón, asistido por la Dra."
347_p1446,LibroVol347-2.md,ok,300,10753,recurso_narrativo,Recurso,propia,0,4,112,0,215,4,815,"recurso extraordinario sobre la base de la doctrina de la arbitrariedad,",300,recurso_narrativo,Recurso,propia,"recurso extraordinario sobre la base de la doctrina de la arbitrariedad,"
347_p1527,LibroVol347-2.md,ok,898,14472,recurso_narrativo,Recurso,propia,0,4,446,0,52,20,6342,recursos extraordinarios interpuestos resultan inadmisibles en cuan­,898,recurso_narrativo,Recurso,propia,recursos extraordinarios interpuestos resultan inadmisibles en cuan­
347_p1632,LibroVol347-2.md,ok,585,18246,pie_genuino,Recurso,propia,0,9,60,0,63,1,63,"Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos,",585,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Administración Federal de Ingresos Públicos,"
347_p1770,LibroVol347-2.md,ok,668,23624,pie_genuino,Recurso,propia,0,2,164,0,53,1,53,"Recurso extraordinario interpuesto por la Dra. Susana M. Pernas, Fiscal General.",668,pie_genuino,Recurso,propia,"Recurso extraordinario interpuesto por la Dra. Susana M. Pernas, Fiscal General."
347_p1787,LibroVol347-2.md,ok,604,24236,pie_genuino,Recurso,propia,0,2,77,0,68,1,68,Recursos extraordinarios interpuestos por los Dres. Pedro Ricardo Baldi y Omar Luis,604,pie_genuino,Recurso,propia,Recursos extraordinarios interpuestos por los Dres. Pedro Ricardo Baldi y Omar Luis
347_p1802,LibroVol347-2.md,ok,195,24437,pie_genuino,Recurso,propia,0,3,41,0,46,1,46,"Recurso de queja interpuesto por la Asociación Civil Universidad del Salvador, repre­",195,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por la Asociación Civil Universidad del Salvador, repre­"
347_p1807,LibroVol347-2.md,ok,86,24527,recurso_narrativo,Recurso,propia,0,1,44,0,342,3,788,recurso extraordinario federal cuya denegación motivó la presente,86,recurso_narrativo,Recurso,propia,recurso extraordinario federal cuya denegación motivó la presente
347_p1813,LibroVol347-2.md,ok,288,24920,pie_genuino,Recurso,propia,0,2,48,0,28,1,28,"Recurso de queja interpuesto por Toyota Argentina S.A., representada por el Dr.",288,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Toyota Argentina S.A., representada por el Dr."
347_p1820,LibroVol347-2.md,ok,240,25163,recurso_narrativo,Recurso,propia,0,2,81,0,65,2,123,recurso extraordinario y se deja sin efecto la sentencia apelada. Sin,240,recurso_narrativo,Recurso,propia,recurso extraordinario y se deja sin efecto la sentencia apelada. Sin
347_p1844,LibroVol347-2.md,ok,520,26332,pie_genuino,Recurso,propia,0,10,110,0,66,2,80,Recurso extraordinario interpuesto por la Asociación Argentina de Empresarios del,520,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Asociación Argentina de Empresarios del
347_p1858,LibroVol347-2.md,ok,518,26864,pie_genuino,Recurso,propia,0,3,51,0,65,1,65,"Recurso de queja interpuesto por Antonio Florencio González, con el patrocinio letra­",518,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Antonio Florencio González, con el patrocinio letra­"
347_p1871,LibroVol347-2.md,ok,533,27403,pie_genuino,Recurso,propia,0,9,125,0,46,1,46,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida",533,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristina Elisabet Fernández de Kirchner, asistida"
347_p1963,LibroVol347-2.md,ok,1055,31615,pie_genuino,Recurso,propia,0,6,121,0,27,2,193,"Recurso de queja interpuesto por Cecilia Andrea Goyeneche, por su propio derecho,",1055,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cecilia Andrea Goyeneche, por su propio derecho,"
347_p2025,LibroVol347-2.md,ok,580,33591,pie_genuino,Recurso,propia,0,8,163,0,57,1,57,"Recurso de queja interpuesto por Cristina Fernández de Kirchner, Máximo Carlos",580,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por Cristina Fernández de Kirchner, Máximo Carlos"
347_p2044,LibroVol347-2.md,ok,1952,35673,rotulo_pie,Parte actora,mixta,1,8,254,0,50,2,100,"parte actora de los planteos formulados por la provincia demandada,",1952,rotulo_pie,Parte actora,mixta,"parte actora de los planteos formulados por la provincia demandada,"
347_p2146,LibroVol347-2.md,ok,294,38063,pie_genuino,Recurso,propia,0,6,58,0,50,1,50,"Recurso de queja interpuesto por José María Cruz y Fernando Nicolás Cruz, parte",294,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por José María Cruz y Fernando Nicolás Cruz, parte"
347_p2160,LibroVol347-2.md,ok,410,38724,recurso_narrativo,Recurso,propia,0,2,87,0,343,8,2540,"recurso de casación local y confirmó, por otros fundamentos, lo que ha­",410,recurso_narrativo,Recurso,propia,"recurso de casación local y confirmó, por otros fundamentos, lo que ha­"
347_p2177,LibroVol347-2.md,ok,203,39193,recurso_narrativo,Recurso,propia,0,3,49,0,299,4,854,"recurso extraordinario cuya denegación motiva esta queja, en el que",203,recurso_narrativo,Recurso,propia,"recurso extraordinario cuya denegación motiva esta queja, en el que"
347_p2221,LibroVol347-2.md,ok,801,41489,pie_genuino,Recurso,propia,0,11,71,0,38,1,38,"Recurso de queja interpuesto por el Fiscal de Estado de la Provincia del Neuquén,",801,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Fiscal de Estado de la Provincia del Neuquén,"
347_p2242,LibroVol347-2.md,ok,817,42338,recurso_narrativo,Recurso,propia,0,4,44,0,147,9,2430,recurso jerárquico presentado contra aquellas decisiones.,817,recurso_narrativo,Recurso,propia,recurso jerárquico presentado contra aquellas decisiones.
347_p2286,LibroVol347-2.md,ok,542,43825,recurso_narrativo,Recurso,propia,0,1,161,0,95,12,3730,recurso extraordinario federal que fue denegado -con fundamento en,542,recurso_narrativo,Recurso,propia,recurso extraordinario federal que fue denegado -con fundamento en
347_p2324,LibroVol347-2.md,ok,215,44987,pie_genuino,Recurso,solo_pre_apertura,1,0,81,0,122,5,1266,recursos deducidos por ante los tribunales provinciales no justifican,215,pie_genuino,Recurso,solo_pre_apertura,recursos deducidos por ante los tribunales provinciales no justifican
347_p2334,LibroVol347-2.md,ok,220,45393,rotulo_pie,Parte actora,propia,0,7,85,0,248,8,2139,parte actora es formalmente admisible toda vez que se ha cuestionado,220,rotulo_pie,Parte actora,propia,parte actora es formalmente admisible toda vez que se ha cuestionado
347_p2352,LibroVol347-2.md,ok,288,46151,pie_genuino,Recurso,propia,0,3,53,0,111,4,532,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Pú­,288,pie_genuino,Recurso,propia,Recurso extraordinario interpuesto por la Administración Federal de Ingresos Pú­
348_p1,LibroVol348-1.md,ok,730,782,recurso_narrativo,Recurso,propia,0,2,88,0,22,2,75,recurso extraordinario. Con costas (artículo 68 del Código Procesal,730,recurso_narrativo,Recurso,propia,recurso extraordinario. Con costas (artículo 68 del Código Procesal
348_p48,LibroVol348-1.md,ok,197,2041,pie_genuino,Recurso,propia,0,2,45,0,67,1,67,"Recurso de queja interpuesto por el Gobierno de la Ciudad de Buenos Aires, repre­",197,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por el Gobierno de la Ciudad de Buenos Aires, repre­"
348_p56,LibroVol348-1.md,ok,108,2220,pie_genuino,Recurso,propia,0,2,41,0,40,1,40,"Recurso de queja interpuesto por A. S., parte actora, con el patrocinio letrado de la",108,pie_genuino,Recurso,propia,"Recurso de queja interpuesto por A. S., parte actora, con el patrocinio letrado de la"
