caso_id_canonico,via,disposicion,parte_ganadora,reenvia,needs_alignment
343_p1354,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1362,queja,revoca,recurrente_gana,False,False
343_p1389,queja,deja_sin_efecto,recurrente_gana,False,False
343_p1402,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1406,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1411,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1416,queja,revoca,recurrente_gana,True,False
343_p1434,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
343_p1444,queja,sin_disposicion_legible,no_aplica,False,False
343_p1447,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1457,recurso_concedido,revoca,recurrente_gana,False,False
343_p1605,queja,revoca,recurrente_gana,False,False
343_p1613,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p1617,queja,grant_remand_implicito,recurrente_gana,True,False
343_p1620,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1624,recurso_concedido,no_revision_procesal,no_aplica,False,False
343_p1646,recurso_concedido,confirma,recurrente_pierde,False,False
343_p1657,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p1663,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
343_p1673,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1679,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1684,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1688,queja,revoca,recurrente_gana,True,False
343_p1718,queja,deja_sin_efecto,recurrente_gana,False,False
343_p1732,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1738,recurso_concedido,confirma,recurrente_pierde,False,False
343_p1750,recurso_concedido,nulidad,recurrente_gana,False,False
343_p1752,recurso_concedido,no_revision_demanda,no_aplica,False,False
343_p1758,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1762,queja,revoca,recurrente_gana,False,False
343_p1772,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1784,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1791,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1794,queja,grant_remand_implicito,recurrente_gana,True,False
343_p1800,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1827,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1841,recurso_concedido,confirma,recurrente_pierde,False,False
343_p1854,queja,deja_sin_efecto,recurrente_gana,True,False
343_p1859,queja,deja_sin_efecto,recurrente_gana,False,False
343_p1894,queja,confirma,recurrente_pierde,False,False
343_p1910,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
343_p1932,recurso_concedido,confirma,recurrente_pierde,False,False
343_p2006,recurso_concedido,nulidad,recurrente_gana,False,False
343_p2011,queja,deja_sin_efecto,recurrente_gana,False,False
343_p2019,queja,confirma,recurrente_pierde,False,False
343_p2122,queja,deja_sin_efecto,recurrente_gana,True,False
343_p2135,queja,sin_disposicion_legible,no_aplica,False,False
343_p2145,queja,deja_sin_efecto,recurrente_gana,False,False
343_p2151,queja,revoca,recurrente_gana,False,False
343_p2158,queja,confirma,recurrente_pierde,False,False
343_p2161,recurso_concedido,confirma,recurrente_pierde,False,False
343_p2176,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
343_p2184,queja,revoca,recurrente_gana,True,False
343_p2211,recurso_concedido,revoca,recurrente_gana,False,False
343_p2243,queja,deja_sin_efecto,recurrente_gana,True,False
343_p2255,queja,deja_sin_efecto,recurrente_gana,False,False
343_p2280,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1,recurso_concedido,nulidad,recurrente_gana,False,False
344_p5,queja,revoca,recurrente_gana,True,False
344_p21,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p48,recurso_concedido,por_ello_cortado,no_aplica,False,False
344_p57,queja,deja_sin_efecto,recurrente_gana,False,False
344_p62,queja,nulidad,recurrente_gana,False,False
344_p66,recurso_concedido,revoca,recurrente_gana,False,False
344_p102,queja,revoca,recurrente_gana,True,False
344_p116,queja,revoca,recurrente_gana,True,False
344_p140,queja,revoca,recurrente_gana,True,False
344_p163,queja,nulidad,recurrente_gana,False,False
344_p174,recurso_concedido,no_revision_procesal,no_aplica,False,False
344_p215,recurso_concedido,revoca,recurrente_gana,False,False
344_p220,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p223,recurso_concedido,confirma,recurrente_pierde,False,False
344_p233,queja,confirma,recurrente_pierde,False,False
344_p277,queja,no_revision_demanda,no_aplica,False,False
344_p303,queja,deja_sin_efecto,recurrente_gana,True,False
344_p307,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p329,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p344,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p362,queja,confirma,recurrente_pierde,False,False
344_p378,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p391,queja,deja_sin_efecto,recurrente_gana,True,False
344_p402,queja,deja_sin_efecto,recurrente_gana,True,False
344_p406,queja,deja_sin_efecto,recurrente_gana,False,False
344_p421,recurso_concedido,confirma,recurrente_pierde,False,False
344_p431,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p441,recurso_concedido,no_revision_demanda,no_aplica,False,False
344_p527,queja,deja_sin_efecto,recurrente_gana,True,False
344_p535,queja,deja_sin_efecto,recurrente_gana,False,False
344_p551,queja,deja_sin_efecto,recurrente_gana,False,False
344_p566,queja,deja_sin_efecto,recurrente_gana,True,False
344_p575,queja,revoca,recurrente_gana,False,False
344_p645,queja,revoca,recurrente_gana,False,False
344_p672,recurso_concedido,revoca,recurrente_gana,False,False
344_p675,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p692,queja,sin_disposicion_legible,no_aplica,False,False
344_p701,queja,deja_sin_efecto,recurrente_gana,True,False
344_p721,queja,deja_sin_efecto,recurrente_gana,True,False
344_p724,queja,no_revision_competencia,no_aplica,False,False
344_p741,queja,deja_sin_efecto,recurrente_gana,False,False
344_p750,queja,confirma,recurrente_pierde,False,False
344_p759,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p791,queja,grant_remand_implicito,recurrente_gana,True,False
344_p802,queja,confirma,recurrente_pierde,False,False
344_p809,recurso_concedido,no_revision_demanda,no_aplica,False,False
344_p936,recurso_concedido,no_revision_demanda,no_aplica,False,False
344_p983,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p990,recurso_concedido,nulidad,recurrente_gana,False,False
344_p1002,queja,sin_disposicion_legible,no_aplica,False,False
344_p1010,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1013,recurso_concedido,revoca,recurrente_gana,True,False
344_p1030,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p1051,queja,revoca,recurrente_gana,False,False
344_p1062,queja,sin_disposicion_legible,no_aplica,False,False
344_p1082,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p1142,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1146,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p1151,queja,no_revision_demanda,no_aplica,False,False
344_p1219,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1259,recurso_concedido,nulidad,recurrente_gana,False,False
344_p1266,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p1283,queja,sin_disposicion_legible,no_aplica,False,False
344_p1291,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1308,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1315,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1318,queja,deja_sin_efecto,recurrente_gana,False,False
344_p1336,queja,revoca,recurrente_gana,True,False
344_p1362,recurso_concedido,confirma,recurrente_pierde,False,False
344_p1374,recurso_concedido,confirma,recurrente_pierde,False,False
344_p1388,recurso_concedido,confirma,recurrente_pierde,False,False
344_p1411,recurso_concedido,revoca,recurrente_gana,True,False
344_p1435,recurso_concedido,nulidad,recurrente_gana,True,False
344_p1444,queja,por_ello_cortado,no_aplica,False,False
344_p1458,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p1464,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p1499,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1509,recurso_concedido,revoca,recurrente_gana,True,False
344_p1535,queja,revoca,recurrente_gana,True,False
344_p1539,queja,confirma,recurrente_pierde,False,False
344_p1557,queja,confirma,recurrente_pierde,False,False
344_p1635,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p1657,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1675,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1685,queja,revoca,recurrente_gana,False,False
344_p1695,queja,deja_sin_efecto,recurrente_gana,False,False
344_p1711,queja,deja_sin_efecto,recurrente_gana,False,False
344_p1716,queja,deja_sin_efecto,recurrente_gana,False,False
344_p1744,queja,deja_sin_efecto,recurrente_gana,False,False
344_p1769,queja,revoca,recurrente_gana,False,False
344_p1788,recurso_concedido,revoca,recurrente_gana,False,False
344_p1810,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p1835,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1857,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p1887,queja,revoca,recurrente_gana,True,False
344_p1896,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1899,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1906,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1911,queja,revoca,recurrente_gana,False,False
344_p1915,queja,deja_sin_efecto,recurrente_gana,True,False
344_p1930,queja,revoca,recurrente_gana,True,False
344_p1952,recurso_concedido,revoca,recurrente_gana,False,False
344_p2002,queja,revoca,recurrente_gana,False,False
344_p2057,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2062,recurso_concedido,confirma,recurrente_pierde,False,False
344_p2123,queja,confirma,recurrente_pierde,False,False
344_p2172,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2175,queja,sin_disposicion_legible,no_aplica,False,False
344_p2251,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2256,queja,revoca,recurrente_gana,True,False
344_p2339,recurso_concedido,confirma,recurrente_pierde,False,False
344_p2404,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2428,queja,no_revision_procesal,no_aplica,True,False
344_p2459,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p2488,queja,revoca,recurrente_gana,True,False
344_p2500,recurso_concedido,revoca,recurrente_gana,False,False
344_p2513,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p2543,queja,deja_sin_efecto,recurrente_gana,False,False
344_p2559,queja,sin_disposicion_legible,no_aplica,False,False
344_p2591,recurso_concedido,confirma,recurrente_pierde,False,False
344_p2629,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p2639,queja,revoca,recurrente_gana,True,False
344_p2647,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p2659,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
344_p2669,queja,revoca,recurrente_gana,True,False
344_p2728,queja,revoca,recurrente_gana,True,False
344_p2752,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p2765,queja,revoca,recurrente_gana,True,False
344_p2811,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
344_p2830,queja,revoca,recurrente_gana,False,False
344_p2835,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2849,queja,deja_sin_efecto,recurrente_gana,True,False
344_p2858,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
344_p2868,recurso_concedido,no_revision_demanda,no_aplica,False,False
344_p2901,queja,sin_disposicion_legible,no_aplica,False,False
344_p2949,queja,grant_remand_implicito,recurrente_gana,True,False
344_p2977,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p2991,queja,deja_sin_efecto,recurrente_gana,True,False
344_p3006,queja,revoca,recurrente_gana,True,False
344_p3011,queja,sin_disposicion_legible,no_aplica,False,False
344_p3057,queja,revoca,recurrente_gana,True,False
344_p3132,recurso_concedido,revoca,recurrente_gana,False,False
344_p3146,recurso_concedido,revoca,recurrente_gana,True,False
344_p3156,recurso_concedido,revoca,recurrente_gana,True,False
344_p3209,queja,confirma,recurrente_pierde,False,False
344_p3230,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p3249,queja,revoca,recurrente_gana,True,False
344_p3330,queja,deja_sin_efecto,recurrente_gana,True,False
344_p3345,queja,deja_sin_efecto,recurrente_gana,True,False
344_p3385,recurso_concedido,revoca,recurrente_gana,False,False
344_p3401,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p3418,queja,deja_sin_efecto,recurrente_gana,True,False
344_p3451,recurso_concedido,confirma,recurrente_pierde,False,False
344_p3476,recurso_concedido,no_revision_demanda,no_aplica,False,False
344_p3547,queja,deja_sin_efecto,recurrente_gana,False,False
344_p3551,recurso_concedido,confirma,recurrente_pierde,False,False
344_p3567,recurso_concedido,revoca,recurrente_gana,False,False
344_p3573,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
344_p3580,recurso_concedido,revoca,recurrente_gana,False,False
344_p3585,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
344_p3595,queja,revoca,recurrente_gana,True,False
344_p3600,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
344_p3613,queja,deja_sin_efecto,recurrente_gana,False,False
344_p3625,recurso_concedido,revoca,recurrente_gana,False,False
344_p3683,recurso_concedido,confirma,recurrente_pierde,False,False
344_p3695,queja,deja_sin_efecto,recurrente_gana,False,False
344_p3700,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
344_p3711,recurso_concedido,revoca,recurrente_gana,False,False
344_p3749,queja,deja_sin_efecto,recurrente_gana,True,False
344_p3761,queja,deja_sin_efecto,recurrente_gana,False,False
344_p3782,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1,recurso_concedido,confirma,recurrente_pierde,False,False
345_p50,recurso_concedido,confirma,recurrente_pierde,False,False
345_p61,queja,revoca,recurrente_gana,False,False
345_p76,recurso_concedido,no_revision_demanda,no_aplica,False,False
345_p81,queja,deja_sin_efecto,recurrente_gana,False,False
345_p84,queja,deja_sin_efecto,recurrente_gana,False,False
345_p102,queja,deja_sin_efecto,recurrente_gana,True,False
345_p116,queja,por_ello_cortado,no_aplica,False,False
345_p137,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
345_p140,queja,deja_sin_efecto,recurrente_gana,True,False
345_p154,queja,deja_sin_efecto,recurrente_gana,True,False
345_p163,recurso_concedido,confirma,recurrente_pierde,False,False
345_p175,queja,deja_sin_efecto,recurrente_gana,False,False
345_p189,recurso_concedido,confirma,recurrente_pierde,False,False
345_p191,recurso_concedido,nulidad,recurrente_gana,False,False
345_p220,queja,grant_remand_implicito,recurrente_gana,True,False
345_p224,queja,deja_sin_efecto,recurrente_gana,True,False
345_p241,recurso_concedido,nulidad,recurrente_gana,False,False
345_p263,queja,revoca,recurrente_gana,True,False
345_p278,recurso_concedido,confirma,recurrente_pierde,False,False
345_p285,queja,deja_sin_efecto,recurrente_gana,False,False
345_p331,queja,deja_sin_efecto,recurrente_gana,True,False
345_p348,queja,deja_sin_efecto,recurrente_gana,True,False
345_p358,queja,revoca,recurrente_gana,False,False
345_p401,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p477,queja,revoca,recurrente_gana,True,False
345_p482,queja,revoca,recurrente_gana,False,False
345_p523,queja,revoca,recurrente_gana,True,False
345_p533,recurso_concedido,confirma,recurrente_pierde,False,False
345_p549,recurso_concedido,confirma,recurrente_pierde,False,False
345_p578,queja,deja_sin_efecto,recurrente_gana,False,False
345_p599,queja,confirma,recurrente_pierde,False,False
345_p621,queja,grant_remand_implicito,recurrente_gana,True,False
345_p634,queja,deja_sin_efecto,recurrente_gana,False,False
345_p645,queja,deja_sin_efecto,recurrente_gana,True,False
345_p647,queja,deja_sin_efecto,recurrente_gana,False,False
345_p683,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
345_p686,queja,sin_disposicion_legible,no_aplica,False,False
345_p688,queja,revoca,recurrente_gana,True,False
345_p694,recurso_concedido,confirma,recurrente_pierde,False,False
345_p702,recurso_concedido,confirma,recurrente_pierde,False,False
345_p722,queja,sin_disposicion_legible,no_aplica,True,False
345_p728,recurso_concedido,nulidad,recurrente_gana,False,False
345_p730,queja,confirma,recurrente_pierde,False,False
345_p789,queja,revoca,recurrente_gana,False,False
345_p838,queja,confirma,recurrente_pierde,False,False
345_p869,queja,revoca,recurrente_gana,True,False
345_p876,recurso_concedido,confirma,recurrente_pierde,False,False
345_p881,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
345_p884,queja,deja_sin_efecto,recurrente_gana,True,False
345_p923,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p938,recurso_concedido,revoca,recurrente_gana,True,False
345_p945,recurso_concedido,revoca,recurrente_gana,True,False
345_p1011,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1015,queja,revoca,recurrente_gana,False,False
345_p1021,queja,revoca,recurrente_gana,False,False
345_p1025,queja,revoca,recurrente_gana,False,False
345_p1034,queja,sin_disposicion_legible,no_aplica,False,False
345_p1037,queja,revoca,recurrente_gana,False,False
345_p1042,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p1079,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
345_p1086,recurso_concedido,confirma,recurrente_pierde,False,False
345_p1101,queja,revoca,recurrente_gana,True,False
345_p1113,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p1114,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
345_p1127,queja,revoca,recurrente_gana,True,False
345_p1140,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1143,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1150,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1160,queja,deja_sin_efecto,recurrente_gana,False,False
345_p1174,recurso_concedido,revoca,recurrente_gana,False,False
345_p1181,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
345_p1184,queja,confirma,recurrente_pierde,False,False
345_p1205,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1210,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1238,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1249,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p1259,queja,deja_sin_efecto,recurrente_gana,False,False
345_p1266,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
345_p1269,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
345_p1291,queja,revoca,recurrente_gana,True,False
345_p1297,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1303,recurso_concedido,confirma,recurrente_pierde,False,False
345_p1332,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1342,recurso_concedido,revoca,recurrente_gana,True,False
345_p1358,queja,revoca,recurrente_gana,True,False
345_p1365,queja,revoca,recurrente_gana,True,False
345_p1370,recurso_concedido,confirma,recurrente_pierde,False,False
345_p1374,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1387,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1394,recurso_concedido,revoca,recurrente_gana,False,False
345_p1411,queja,confirma,recurrente_pierde,False,False
345_p1417,queja,deja_sin_efecto,recurrente_gana,False,False
345_p1457,queja,revoca,recurrente_gana,False,False
345_p1470,queja,deja_sin_efecto,recurrente_gana,False,False
345_p1473,queja,deja_sin_efecto,recurrente_gana,True,False
345_p1531,queja,revoca,recurrente_gana,False,False
345_p1549,queja,revoca,recurrente_gana,True,False
346_p1,recurso_concedido,revoca,recurrente_gana,False,False
346_p12,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
346_p25,queja,grant_remand_implicito,recurrente_gana,True,False
346_p32,queja,deja_sin_efecto,recurrente_gana,True,False
346_p37,queja,deja_sin_efecto,recurrente_gana,True,False
346_p58,queja,deja_sin_efecto,recurrente_gana,True,False
346_p84,queja,deja_sin_efecto,recurrente_gana,True,False
346_p103,queja,revoca,recurrente_gana,True,False
346_p133,queja,deja_sin_efecto,recurrente_gana,True,False
346_p143,queja,deja_sin_efecto,recurrente_gana,True,False
346_p150,queja,revoca,recurrente_gana,False,False
346_p165,queja,deja_sin_efecto,recurrente_gana,True,False
346_p177,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
346_p182,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
346_p200,recurso_concedido,revoca,recurrente_gana,False,False
346_p217,queja,deja_sin_efecto,recurrente_gana,True,False
346_p231,recurso_concedido,confirma,recurrente_pierde,False,False
346_p249,queja,deja_sin_efecto,recurrente_gana,False,False
346_p259,queja,deja_sin_efecto,recurrente_gana,True,False
346_p265,queja,revoca,recurrente_gana,False,True
346_p287,queja,revoca,recurrente_gana,False,True
346_p304,queja,grant_remand_implicito,recurrente_gana,True,False
346_p314,queja,deja_sin_efecto,recurrente_gana,True,False
346_p319,queja,deja_sin_efecto,recurrente_gana,True,False
346_p326,queja,deja_sin_efecto,recurrente_gana,True,False
346_p333,recurso_concedido,confirma,recurrente_pierde,False,False
346_p382,recurso_concedido,confirma,recurrente_pierde,False,False
346_p387,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p403,queja,sin_disposicion_legible,no_aplica,False,False
346_p407,recurso_concedido,revoca,recurrente_gana,False,False
346_p439,recurso_concedido,sin_disposicion_legible,no_aplica,True,False
346_p441,queja,sin_disposicion_legible,no_aplica,False,False
346_p467,recurso_concedido,confirma,recurrente_pierde,False,False
346_p476,recurso_concedido,revoca,recurrente_gana,True,False
346_p484,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p491,queja,deja_sin_efecto,recurrente_gana,True,False
346_p515,queja,deja_sin_efecto,recurrente_gana,True,False
346_p532,queja,revoca,recurrente_gana,False,False
346_p535,queja,deja_sin_efecto,recurrente_gana,False,False
346_p613,queja,confirma,recurrente_pierde,False,False
346_p629,queja,revoca,recurrente_gana,True,False
346_p634,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
346_p646,queja,deja_sin_efecto,recurrente_gana,True,False
346_p650,queja,deja_sin_efecto,recurrente_gana,True,False
346_p658,recurso_concedido,confirma,recurrente_pierde,False,False
346_p668,recurso_concedido,confirma,recurrente_pierde,False,False
346_p675,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p678,queja,deja_sin_efecto,recurrente_gana,True,False
346_p683,queja,revoca,recurrente_gana,False,False
346_p697,queja,deja_sin_efecto,recurrente_gana,True,False
346_p706,queja,confirma,recurrente_pierde,False,False
346_p718,queja,deja_sin_efecto,recurrente_gana,True,False
346_p730,queja,deja_sin_efecto,recurrente_gana,True,False
346_p736,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p754,queja,deja_sin_efecto,recurrente_gana,True,False
346_p767,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p776,recurso_concedido,confirma,recurrente_pierde,False,False
346_p802,queja,deja_sin_efecto,recurrente_gana,True,False
346_p807,queja,deja_sin_efecto,recurrente_gana,True,False
346_p811,queja,deja_sin_efecto,recurrente_gana,True,False
346_p814,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
346_p834,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
346_p854,recurso_concedido,revoca,recurrente_gana,True,False
346_p888,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
346_p902,queja,deja_sin_efecto,recurrente_gana,True,False
346_p921,recurso_concedido,confirma,recurrente_pierde,False,False
346_p939,queja,deja_sin_efecto,recurrente_gana,False,False
346_p1015,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p1039,recurso_concedido,revoca,recurrente_gana,False,False
346_p1065,queja,deja_sin_efecto,recurrente_gana,False,False
346_p1070,queja,revoca,recurrente_gana,False,False
346_p1086,recurso_concedido,revoca,recurrente_gana,True,False
346_p1089,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p1133,recurso_concedido,confirma,recurrente_pierde,False,False
346_p1147,recurso_concedido,deja_sin_efecto,recurrente_gana,True,False
346_p1175,recurso_concedido,revoca,recurrente_gana,True,False
346_p1180,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p1212,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1218,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p1234,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p1241,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
346_p1257,queja,revoca,recurrente_gana,False,False
346_p1280,queja,revoca,recurrente_gana,True,False
346_p1296,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1304,queja,revoca,recurrente_gana,False,False
346_p1311,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1316,recurso_concedido,no_revision_demanda,no_aplica,False,False
346_p1339,recurso_concedido,por_ello_cortado,no_aplica,False,False
346_p1379,recurso_concedido,confirma,recurrente_pierde,True,False
346_p1405,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1415,queja,sin_disposicion_legible,no_aplica,True,False
346_p1419,queja,revoca,recurrente_gana,True,False
346_p1426,queja,confirma,recurrente_pierde,False,False
346_p1455,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1462,recurso_concedido,confirma,recurrente_pierde,False,False
346_p1471,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
346_p1483,queja,revoca,recurrente_gana,False,False
346_p1489,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1501,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1514,recurso_concedido,no_revision_procesal,no_aplica,False,False
346_p1521,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1526,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1538,queja,deja_sin_efecto,recurrente_gana,False,False
346_p1549,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1552,queja,deja_sin_efecto,recurrente_gana,True,False
346_p1559,queja,revoca,recurrente_gana,False,False
346_p1564,queja,deja_sin_efecto,recurrente_gana,True,False
347_p18,queja,deja_sin_efecto,recurrente_gana,False,False
347_p36,queja,deja_sin_efecto,recurrente_gana,True,False
347_p51,queja,grant_remand_implicito,recurrente_gana,True,False
347_p62,recurso_concedido,revoca,recurrente_gana,False,False
347_p69,queja,deja_sin_efecto,recurrente_gana,True,False
347_p73,recurso_concedido,grant_remand_implicito,recurrente_gana,True,False
347_p83,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
347_p94,queja,deja_sin_efecto,recurrente_gana,True,False
347_p100,queja,deja_sin_efecto,recurrente_gana,True,False
347_p105,queja,deja_sin_efecto,recurrente_gana,True,False
347_p109,recurso_concedido,revoca,recurrente_gana,False,False
347_p116,recurso_concedido,confirma,recurrente_pierde,False,False
347_p128,recurso_concedido,no_revision_demanda,no_aplica,False,False
347_p178,recurso_concedido,no_revision_demanda,no_aplica,False,False
347_p216,queja,confirma,recurrente_pierde,False,False
347_p229,recurso_concedido,revoca,recurrente_gana,False,False
347_p237,queja,revoca,recurrente_gana,True,False
347_p257,recurso_concedido,sin_disposicion_legible,no_aplica,False,False
347_p273,queja,revoca,recurrente_gana,True,False
347_p291,queja,deja_sin_efecto,recurrente_gana,False,False
347_p302,recurso_concedido,confirma,recurrente_pierde,False,False
347_p311,queja,deja_sin_efecto,recurrente_gana,True,False
347_p339,queja,revoca,recurrente_gana,False,False
347_p347,queja,revoca,recurrente_gana,True,False
347_p360,recurso_concedido,deja_sin_efecto,recurrente_gana,False,False
347_p379,queja,confirma,recurrente_pierde,False,False
347_p392,recurso_concedido,confirma,recurrente_pierde,False,False
347_p400,queja,deja_sin_efecto,recurrente_gana,False,False
347_p414,queja,deja_sin_efecto,recurrente_gana,True,False
347_p426,queja,deja_sin_efecto,recurrente_gana,True,False
